Order ID,Order Date,Customer Name,Region,Category,Sub-Category,Product Name,Sales,Quantity,Profit
ORD-5588,2023-10-02 01:19:30.234046816,Customer_678,North,Furniture,Tables,Tables Product 40,1561.97,5,60.65
ORD-5589,2023-10-02 06:34:38.335667136,Customer_387,South,Technology,Accessories,Accessories Product 15,1499.94,9,444.03
ORD-5590,2023-10-02 11:49:46.437287472,Customer_912,West,Technology,Machines,Machines Product 13,1160.84,2,-180.83
ORD-5591,2023-10-02 17:04:54.538907792,Customer_350,West,Office Supplies,Paper,Paper Product 1,1668.69,6,99.49
ORD-5592,2023-10-02 22:20:02.640528112,Customer_296,South,Furniture,Bookcases,Bookcases Product 38,399.34,5,-20.84
ORD-5593,2023-10-03 03:35:10.742148432,Customer_258,East,Office Supplies,Paper,Paper Product 43,332.0,9,23.23
ORD-5594,2023-10-03 08:50:18.843768768,Customer_81,South,Technology,Copiers,Copiers Product 45,1503.79,7,130.69
ORD-5595,2023-10-03 14:05:26.945389088,Customer_937,East,Furniture,Furnishings,Furnishings Product 1,497.15,8,44.12
ORD-5596,2023-10-03 19:20:35.047009408,Customer_268,South,Technology,Accessories,Accessories Product 11,15.56,7,3.52
ORD-5597,2023-10-04 00:35:43.148629728,Customer_419,South,Office Supplies,Storage,Storage Product 43,1824.8,5,-9.35
ORD-5598,2023-10-04 05:50:51.250250064,Customer_235,South,Furniture,Tables,Tables Product 40,1249.64,5,72.7
ORD-5599,2023-10-04 11:05:59.351870384,Customer_833,West,Office Supplies,Paper,Paper Product 22,895.43,4,-174.19
ORD-5600,2023-10-04 16:21:07.453490704,Customer_311,North,Technology,Accessories,Accessories Product 35,1454.22,2,283.25
ORD-5601,2023-10-04 21:36:15.555111024,Customer_813,South,Technology,Copiers,Copiers Product 44,673.33,9,-47.31
ORD-5602,2023-10-05 02:51:23.656731360,Customer_975,West,Technology,Copiers,Copiers Product 6,1907.8,3,397.35
ORD-5603,2023-10-05 08:06:31.758351680,Customer_986,North,Furniture,Furnishings,Furnishings Product 28,146.55,3,-9.85
ORD-5604,2023-10-05 13:21:39.859972000,Customer_357,North,Office Supplies,Paper,Paper Product 31,1285.49,3,-250.16
ORD-5605,2023-10-05 18:36:47.961592320,Customer_213,South,Office Supplies,Art,Art Product 8,1556.81,8,-190.84
ORD-5606,2023-10-05 23:51:56.063212656,Customer_574,East,Technology,Machines,Machines Product 5,943.56,6,276.31
ORD-5607,2023-10-06 05:07:04.164832976,Customer_49,East,Office Supplies,Paper,Paper Product 42,1512.39,1,-60.65
ORD-5608,2023-10-06 10:22:12.266453296,Customer_127,East,Furniture,Chairs,Chairs Product 48,1854.55,3,-270.0
ORD-5609,2023-10-06 15:37:20.368073616,Customer_223,South,Technology,Machines,Machines Product 44,1490.55,4,-209.6
ORD-5610,2023-10-06 20:52:28.469693952,Customer_921,East,Technology,Copiers,Copiers Product 17,625.64,2,-28.05
ORD-5611,2023-10-07 02:07:36.571314272,Customer_279,West,Technology,Copiers,Copiers Product 38,1128.07,6,-204.38
ORD-5612,2023-10-07 07:22:44.672934592,Customer_408,West,Furniture,Furnishings,Furnishings Product 9,1824.09,1,101.68
ORD-5613,2023-10-07 12:37:52.774554912,Customer_505,West,Technology,Copiers,Copiers Product 10,903.7,1,-84.16
ORD-5614,2023-10-07 17:53:00.876175248,Customer_294,West,Technology,Machines,Machines Product 20,1366.58,8,81.52
ORD-5615,2023-10-07 23:08:08.977795568,Customer_796,North,Technology,Copiers,Copiers Product 14,936.37,4,-121.37
ORD-5616,2023-10-08 04:23:17.079415888,Customer_277,West,Technology,Copiers,Copiers Product 14,251.47,1,3.75
ORD-5617,2023-10-08 09:38:25.181036208,Customer_438,East,Office Supplies,Storage,Storage Product 26,126.61,7,12.53
ORD-5618,2023-10-08 14:53:33.282656544,Customer_107,South,Technology,Machines,Machines Product 29,1905.03,9,-321.95
ORD-5619,2023-10-08 20:08:41.384276864,Customer_658,East,Furniture,Bookcases,Bookcases Product 49,1228.96,7,-0.77
ORD-5620,2023-10-09 01:23:49.485897184,Customer_420,West,Technology,Machines,Machines Product 27,216.59,1,-10.56
ORD-5621,2023-10-09 06:38:57.587517504,Customer_611,North,Technology,Copiers,Copiers Product 25,1716.3,1,-137.0
ORD-5622,2023-10-09 11:54:05.689137840,Customer_429,West,Office Supplies,Binders,Binders Product 16,1050.16,1,107.4
ORD-5623,2023-10-09 17:09:13.790758160,Customer_375,South,Technology,Phones,Phones Product 36,1546.14,8,145.76
ORD-5624,2023-10-09 22:24:21.892378480,Customer_73,East,Office Supplies,Paper,Paper Product 34,262.24,7,30.25
ORD-5625,2023-10-10 03:39:29.993998800,Customer_949,South,Furniture,Bookcases,Bookcases Product 16,1814.75,3,-218.78
ORD-5626,2023-10-10 08:54:38.095619136,Customer_998,South,Office Supplies,Paper,Paper Product 33,1185.17,3,-67.73
ORD-5627,2023-10-10 14:09:46.197239456,Customer_634,South,Technology,Copiers,Copiers Product 3,1479.14,3,-140.76
ORD-5628,2023-10-10 19:24:54.298859776,Customer_30,East,Furniture,Furnishings,Furnishings Product 23,72.45,2,5.09
ORD-5629,2023-10-11 00:40:02.400480096,Customer_188,West,Technology,Accessories,Accessories Product 11,637.46,4,19.46
ORD-5630,2023-10-11 05:55:10.502100432,Customer_364,South,Office Supplies,Paper,Paper Product 48,542.22,7,-18.9
ORD-5631,2023-10-11 11:10:18.603720752,Customer_866,East,Furniture,Chairs,Chairs Product 18,1899.69,9,366.65
ORD-5632,2023-10-11 16:25:26.705341072,Customer_800,North,Furniture,Furnishings,Furnishings Product 47,378.82,3,-57.96
ORD-5633,2023-10-11 21:40:34.806961392,Customer_451,East,Office Supplies,Binders,Binders Product 41,1417.03,7,407.32
ORD-5634,2023-10-12 02:55:42.908581728,Customer_195,North,Office Supplies,Binders,Binders Product 44,95.08,4,-13.48
ORD-5635,2023-10-12 08:10:51.010202048,Customer_156,East,Furniture,Tables,Tables Product 29,403.39,1,75.25
ORD-5636,2023-10-12 13:25:59.111822368,Customer_172,West,Furniture,Furnishings,Furnishings Product 5,683.81,5,-10.86
ORD-5637,2023-10-12 18:41:07.213442688,Customer_847,South,Office Supplies,Paper,Paper Product 24,1591.07,8,370.13
ORD-5638,2023-10-12 23:56:15.315063024,Customer_41,West,Technology,Phones,Phones Product 29,1582.05,3,-257.74
ORD-5639,2023-10-13 05:11:23.416683344,Customer_63,East,Furniture,Tables,Tables Product 29,1905.68,4,-24.09
ORD-5640,2023-10-13 10:26:31.518303664,Customer_23,South,Office Supplies,Storage,Storage Product 26,1834.37,3,-59.21
ORD-5641,2023-10-13 15:41:39.619924000,Customer_360,North,Technology,Machines,Machines Product 40,172.21,8,51.07
ORD-5642,2023-10-13 20:56:47.721544320,Customer_75,East,Furniture,Furnishings,Furnishings Product 3,1661.44,8,486.43
ORD-5643,2023-10-14 02:11:55.823164640,Customer_560,South,Furniture,Tables,Tables Product 2,907.84,4,-95.41
ORD-5644,2023-10-14 07:27:03.924784960,Customer_672,North,Office Supplies,Storage,Storage Product 25,1733.11,2,199.26
ORD-5645,2023-10-14 12:42:12.026405296,Customer_825,North,Technology,Accessories,Accessories Product 19,187.68,3,12.72
ORD-5646,2023-10-14 17:57:20.128025616,Customer_118,West,Furniture,Tables,Tables Product 40,1647.31,3,-202.31
ORD-5647,2023-10-14 23:12:28.229645936,Customer_612,East,Technology,Accessories,Accessories Product 2,327.69,4,-38.05
ORD-5648,2023-10-15 04:27:36.331266256,Customer_380,North,Technology,Copiers,Copiers Product 19,674.34,2,198.68
ORD-5649,2023-10-15 09:42:44.432886592,Customer_929,South,Furniture,Tables,Tables Product 1,67.41,2,1.78
ORD-5650,2023-10-15 14:57:52.534506912,Customer_920,North,Technology,Machines,Machines Product 27,256.22,3,-35.13
ORD-5651,2023-10-15 20:13:00.636127232,Customer_679,North,Furniture,Bookcases,Bookcases Product 45,896.99,1,-83.07
ORD-5652,2023-10-16 01:28:08.737747552,Customer_290,West,Technology,Phones,Phones Product 49,1638.49,8,-107.86
ORD-5653,2023-10-16 06:43:16.839367888,Customer_440,West,Furniture,Chairs,Chairs Product 35,1549.6,6,85.94
ORD-5654,2023-10-16 11:58:24.940988208,Customer_668,South,Office Supplies,Storage,Storage Product 41,478.24,3,-15.41
ORD-5655,2023-10-16 17:13:33.042608528,Customer_933,West,Furniture,Furnishings,Furnishings Product 5,311.86,1,8.58
ORD-5656,2023-10-16 22:28:41.144228848,Customer_7,North,Furniture,Furnishings,Furnishings Product 38,784.63,3,-91.61
ORD-5657,2023-10-17 03:43:49.245849184,Customer_196,North,Furniture,Furnishings,Furnishings Product 4,1767.7,1,-64.76
ORD-5658,2023-10-17 08:58:57.347469504,Customer_421,West,Technology,Copiers,Copiers Product 17,191.94,3,-31.64
ORD-5659,2023-10-17 14:14:05.449089824,Customer_568,North,Office Supplies,Storage,Storage Product 21,1090.4,4,266.99
ORD-5660,2023-10-17 19:29:13.550710144,Customer_833,North,Technology,Accessories,Accessories Product 48,186.73,6,-18.79
ORD-5661,2023-10-18 00:44:21.652330480,Customer_193,South,Technology,Phones,Phones Product 31,945.72,7,168.76
ORD-5662,2023-10-18 05:59:29.753950800,Customer_559,West,Furniture,Furnishings,Furnishings Product 48,262.32,7,-6.62
ORD-5663,2023-10-18 11:14:37.855571120,Customer_148,North,Technology,Accessories,Accessories Product 22,169.87,9,6.32
ORD-5664,2023-10-18 16:29:45.957191440,Customer_787,West,Furniture,Furnishings,Furnishings Product 11,389.79,8,-21.19
ORD-5665,2023-10-18 21:44:54.058811776,Customer_669,South,Office Supplies,Binders,Binders Product 34,517.96,4,76.77
ORD-5666,2023-10-19 03:00:02.160432096,Customer_202,West,Technology,Copiers,Copiers Product 49,559.77,6,124.42
ORD-5667,2023-10-19 08:15:10.262052416,Customer_444,North,Technology,Phones,Phones Product 15,1294.08,1,-73.59
ORD-5668,2023-10-19 13:30:18.363672736,Customer_914,West,Technology,Phones,Phones Product 10,119.41,8,-9.42
ORD-5669,2023-10-19 18:45:26.465293072,Customer_988,North,Furniture,Bookcases,Bookcases Product 38,170.81,6,24.04
ORD-5670,2023-10-20 00:00:34.566913392,Customer_419,North,Furniture,Tables,Tables Product 32,385.53,2,-39.49
ORD-5671,2023-10-20 05:15:42.668533712,Customer_427,North,Technology,Machines,Machines Product 48,1745.41,8,209.31
ORD-5672,2023-10-20 10:30:50.770154032,Customer_479,South,Technology,Accessories,Accessories Product 31,1260.92,4,-192.65
ORD-5673,2023-10-20 15:45:58.871774368,Customer_475,West,Office Supplies,Paper,Paper Product 37,1463.44,9,161.08
ORD-5674,2023-10-20 21:01:06.973394688,Customer_126,South,Office Supplies,Art,Art Product 44,747.02,4,42.36
ORD-5675,2023-10-21 02:16:15.075015008,Customer_395,West,Office Supplies,Art,Art Product 28,434.31,1,-62.13
ORD-5676,2023-10-21 07:31:23.176635328,Customer_817,South,Office Supplies,Binders,Binders Product 31,85.54,7,10.65
ORD-5677,2023-10-21 12:46:31.278255664,Customer_881,East,Office Supplies,Binders,Binders Product 6,982.19,5,22.86
ORD-5678,2023-10-21 18:01:39.379875984,Customer_806,North,Furniture,Bookcases,Bookcases Product 14,1152.82,5,-105.42
ORD-5679,2023-10-21 23:16:47.481496304,Customer_576,North,Office Supplies,Paper,Paper Product 23,1795.04,4,-41.84
ORD-5680,2023-10-22 04:31:55.583116624,Customer_325,South,Office Supplies,Storage,Storage Product 16,1765.37,6,81.3
ORD-5681,2023-10-22 09:47:03.684736960,Customer_392,East,Technology,Machines,Machines Product 25,855.12,1,-131.88
ORD-5682,2023-10-22 15:02:11.786357280,Customer_930,North,Furniture,Tables,Tables Product 39,852.92,3,237.8
ORD-5683,2023-10-22 20:17:19.887977600,Customer_688,West,Office Supplies,Art,Art Product 2,330.63,7,43.9
ORD-5684,2023-10-23 01:32:27.989597920,Customer_628,South,Office Supplies,Art,Art Product 38,522.32,8,-77.69
ORD-5685,2023-10-23 06:47:36.091218256,Customer_440,North,Office Supplies,Art,Art Product 41,1852.07,9,391.59
ORD-5686,2023-10-23 12:02:44.192838576,Customer_204,North,Technology,Phones,Phones Product 39,290.66,1,-11.26
ORD-5687,2023-10-23 17:17:52.294458896,Customer_486,South,Technology,Accessories,Accessories Product 34,1937.71,4,190.67
ORD-5688,2023-10-23 22:33:00.396079216,Customer_833,South,Technology,Accessories,Accessories Product 40,1014.43,2,-62.31
ORD-5689,2023-10-24 03:48:08.497699552,Customer_31,West,Office Supplies,Binders,Binders Product 43,918.65,2,153.14
ORD-5690,2023-10-24 09:03:16.599319872,Customer_388,West,Technology,Phones,Phones Product 25,357.53,1,57.74
ORD-5691,2023-10-24 14:18:24.700940192,Customer_625,North,Office Supplies,Binders,Binders Product 36,1326.47,5,100.84
ORD-5692,2023-10-24 19:33:32.802560512,Customer_877,North,Furniture,Furnishings,Furnishings Product 16,925.09,2,-73.58
ORD-5693,2023-10-25 00:48:40.904180848,Customer_434,South,Office Supplies,Binders,Binders Product 18,747.62,4,-54.69
ORD-5694,2023-10-25 06:03:49.005801168,Customer_837,North,Technology,Accessories,Accessories Product 13,536.39,9,-4.6
ORD-5695,2023-10-25 11:18:57.107421488,Customer_926,North,Furniture,Tables,Tables Product 37,142.31,3,-18.14
ORD-5696,2023-10-25 16:34:05.209041808,Customer_376,South,Office Supplies,Paper,Paper Product 27,1043.46,8,-32.53
ORD-5697,2023-10-25 21:49:13.310662144,Customer_344,North,Furniture,Furnishings,Furnishings Product 34,632.69,6,89.95
ORD-5698,2023-10-26 03:04:21.412282464,Customer_443,North,Furniture,Furnishings,Furnishings Product 11,1418.65,5,305.61
ORD-5699,2023-10-26 08:19:29.513902784,Customer_579,East,Furniture,Bookcases,Bookcases Product 1,1449.81,2,-48.87
ORD-5700,2023-10-26 13:34:37.615523120,Customer_75,West,Office Supplies,Art,Art Product 13,670.89,3,-55.82
ORD-5701,2023-10-26 18:49:45.717143440,Customer_557,South,Technology,Machines,Machines Product 30,1341.55,8,290.21
ORD-5702,2023-10-27 00:04:53.818763760,Customer_772,East,Office Supplies,Binders,Binders Product 5,524.76,9,128.75
ORD-5703,2023-10-27 05:20:01.920384080,Customer_666,West,Technology,Accessories,Accessories Product 18,1457.08,7,7.3
ORD-5704,2023-10-27 10:35:10.022004416,Customer_155,West,Office Supplies,Binders,Binders Product 14,41.99,1,-7.83
ORD-5705,2023-10-27 15:50:18.123624736,Customer_430,West,Office Supplies,Paper,Paper Product 13,311.7,6,45.97
ORD-5706,2023-10-27 21:05:26.225245056,Customer_363,East,Office Supplies,Binders,Binders Product 32,497.57,7,95.54
ORD-5707,2023-10-28 02:20:34.326865376,Customer_448,East,Technology,Phones,Phones Product 7,1548.14,6,-295.68
ORD-5708,2023-10-28 07:35:42.428485712,Customer_987,West,Office Supplies,Storage,Storage Product 8,142.09,2,13.86
ORD-5709,2023-10-28 12:50:50.530106032,Customer_234,North,Furniture,Tables,Tables Product 7,384.23,9,36.19
ORD-5710,2023-10-28 18:05:58.631726352,Customer_563,North,Office Supplies,Binders,Binders Product 49,723.66,3,-7.7
ORD-5711,2023-10-28 23:21:06.733346672,Customer_818,East,Furniture,Bookcases,Bookcases Product 16,28.26,6,4.94
ORD-5712,2023-10-29 04:36:14.834967008,Customer_262,East,Technology,Machines,Machines Product 43,1526.62,6,21.51
ORD-5713,2023-10-29 09:51:22.936587328,Customer_827,East,Technology,Accessories,Accessories Product 31,1124.61,8,155.63
ORD-5714,2023-10-29 15:06:31.038207648,Customer_125,West,Office Supplies,Paper,Paper Product 27,1802.35,4,105.54
ORD-5715,2023-10-29 20:21:39.139827968,Customer_911,North,Office Supplies,Storage,Storage Product 33,71.75,6,-5.44
ORD-5716,2023-10-30 01:36:47.241448304,Customer_245,East,Office Supplies,Art,Art Product 29,550.07,1,56.79
ORD-5717,2023-10-30 06:51:55.343068624,Customer_542,East,Furniture,Furnishings,Furnishings Product 8,1465.19,9,246.82
ORD-5718,2023-10-30 12:07:03.444688944,Customer_938,South,Technology,Phones,Phones Product 33,1353.55,9,388.41
ORD-5719,2023-10-30 17:22:11.546309264,Customer_485,West,Furniture,Bookcases,Bookcases Product 41,493.68,7,-4.91
ORD-5720,2023-10-30 22:37:19.647929600,Customer_122,South,Furniture,Chairs,Chairs Product 19,1195.42,1,-200.55
ORD-5721,2023-10-31 03:52:27.749549920,Customer_125,North,Office Supplies,Storage,Storage Product 21,1589.58,3,467.31
ORD-5722,2023-10-31 09:07:35.851170240,Customer_549,South,Office Supplies,Art,Art Product 41,76.43,5,8.55
ORD-5723,2023-10-31 14:22:43.952790560,Customer_170,South,Furniture,Chairs,Chairs Product 21,1438.08,4,392.92
ORD-5724,2023-10-31 19:37:52.054410896,Customer_124,South,Furniture,Furnishings,Furnishings Product 25,511.67,5,-75.77
ORD-5725,2023-11-01 00:53:00.156031216,Customer_869,West,Office Supplies,Paper,Paper Product 42,1896.22,7,-54.96
ORD-5726,2023-11-01 06:08:08.257651536,Customer_35,North,Office Supplies,Binders,Binders Product 23,1081.06,9,-143.82
ORD-5727,2023-11-01 11:23:16.359271856,Customer_87,South,Furniture,Furnishings,Furnishings Product 11,76.44,1,16.65
ORD-5728,2023-11-01 16:38:24.460892192,Customer_646,West,Office Supplies,Art,Art Product 33,812.83,5,195.22
ORD-5729,2023-11-01 21:53:32.562512512,Customer_708,North,Office Supplies,Art,Art Product 20,1932.96,3,97.92
ORD-5730,2023-11-02 03:08:40.664132832,Customer_786,East,Furniture,Tables,Tables Product 25,1463.44,3,-156.14
ORD-5731,2023-11-02 08:23:48.765753152,Customer_201,South,Furniture,Chairs,Chairs Product 26,607.95,2,-82.95
ORD-5732,2023-11-02 13:38:56.867373488,Customer_369,North,Technology,Phones,Phones Product 40,1154.78,6,108.64
ORD-5733,2023-11-02 18:54:04.968993808,Customer_797,South,Furniture,Bookcases,Bookcases Product 12,1202.21,6,63.94
ORD-5734,2023-11-03 00:09:13.070614128,Customer_77,East,Office Supplies,Paper,Paper Product 32,56.46,3,8.32
ORD-5735,2023-11-03 05:24:21.172234448,Customer_59,North,Furniture,Furnishings,Furnishings Product 33,365.88,1,-17.34
ORD-5736,2023-11-03 10:39:29.273854784,Customer_431,West,Furniture,Furnishings,Furnishings Product 10,1108.04,7,1.31
ORD-5737,2023-11-03 15:54:37.375475104,Customer_638,North,Furniture,Bookcases,Bookcases Product 4,811.48,2,-153.63
ORD-5738,2023-11-03 21:09:45.477095424,Customer_500,West,Technology,Machines,Machines Product 15,388.18,8,40.79
ORD-5739,2023-11-04 02:24:53.578715744,Customer_913,North,Technology,Copiers,Copiers Product 6,1547.61,3,17.91
ORD-5740,2023-11-04 07:40:01.680336080,Customer_109,West,Office Supplies,Paper,Paper Product 27,983.1,1,255.49
ORD-5741,2023-11-04 12:55:09.781956400,Customer_736,East,Technology,Phones,Phones Product 5,626.85,9,75.78
ORD-5742,2023-11-04 18:10:17.883576720,Customer_278,East,Furniture,Chairs,Chairs Product 5,331.74,5,-0.22
ORD-5743,2023-11-04 23:25:25.985197040,Customer_68,East,Technology,Accessories,Accessories Product 18,1226.22,1,-83.63
ORD-5744,2023-11-05 04:40:34.086817376,Customer_69,North,Furniture,Bookcases,Bookcases Product 28,1335.86,6,337.49
ORD-5745,2023-11-05 09:55:42.188437696,Customer_165,East,Technology,Machines,Machines Product 35,1342.5,3,-257.58
ORD-5746,2023-11-05 15:10:50.290058016,Customer_489,South,Technology,Phones,Phones Product 22,448.37,4,-16.39
ORD-5747,2023-11-05 20:25:58.391678336,Customer_305,East,Technology,Accessories,Accessories Product 34,1194.72,8,324.67
ORD-5748,2023-11-06 01:41:06.493298672,Customer_909,West,Furniture,Furnishings,Furnishings Product 4,1811.76,5,230.12
ORD-5749,2023-11-06 06:56:14.594918992,Customer_674,West,Technology,Machines,Machines Product 18,712.84,6,47.3
ORD-5750,2023-11-06 12:11:22.696539312,Customer_365,West,Furniture,Furnishings,Furnishings Product 41,429.43,4,-42.18
ORD-5751,2023-11-06 17:26:30.798159632,Customer_854,North,Furniture,Chairs,Chairs Product 26,1546.58,6,335.12
ORD-5752,2023-11-06 22:41:38.899779968,Customer_821,South,Office Supplies,Storage,Storage Product 42,362.0,3,-35.44
ORD-5753,2023-11-07 03:56:47.001400288,Customer_379,East,Technology,Copiers,Copiers Product 22,514.96,1,-39.07
ORD-5754,2023-11-07 09:11:55.103020608,Customer_343,South,Office Supplies,Binders,Binders Product 47,210.28,6,-21.88
ORD-5755,2023-11-07 14:27:03.204640928,Customer_947,South,Office Supplies,Storage,Storage Product 33,543.07,1,-65.67
ORD-5756,2023-11-07 19:42:11.306261264,Customer_899,West,Furniture,Furnishings,Furnishings Product 43,826.57,3,228.68
ORD-5757,2023-11-08 00:57:19.407881584,Customer_554,West,Technology,Copiers,Copiers Product 14,137.67,8,13.91
ORD-5758,2023-11-08 06:12:27.509501904,Customer_354,West,Furniture,Furnishings,Furnishings Product 31,1744.7,7,207.48
ORD-5759,2023-11-08 11:27:35.611122240,Customer_416,North,Furniture,Chairs,Chairs Product 10,1032.21,8,286.09
ORD-5760,2023-11-08 16:42:43.712742560,Customer_109,South,Technology,Phones,Phones Product 24,1180.33,2,-99.99
ORD-5761,2023-11-08 21:57:51.814362880,Customer_563,South,Furniture,Chairs,Chairs Product 21,748.86,7,-147.56
ORD-5762,2023-11-09 03:12:59.915983200,Customer_762,North,Technology,Machines,Machines Product 48,1342.97,4,133.55
ORD-5763,2023-11-09 08:28:08.017603536,Customer_497,North,Technology,Accessories,Accessories Product 8,869.25,1,46.87
ORD-5764,2023-11-09 13:43:16.119223856,Customer_341,North,Furniture,Tables,Tables Product 32,1525.01,3,59.21
ORD-5765,2023-11-09 18:58:24.220844176,Customer_942,South,Furniture,Furnishings,Furnishings Product 31,1644.59,5,-278.03
ORD-5766,2023-11-10 00:13:32.322464496,Customer_383,South,Office Supplies,Binders,Binders Product 34,1346.98,8,36.66
ORD-5767,2023-11-10 05:28:40.424084832,Customer_533,West,Furniture,Tables,Tables Product 23,987.76,2,-55.53
ORD-5768,2023-11-10 10:43:48.525705152,Customer_300,West,Technology,Machines,Machines Product 25,1566.72,2,-98.26
ORD-5769,2023-11-10 15:58:56.627325472,Customer_139,South,Office Supplies,Paper,Paper Product 7,993.63,8,-88.24
ORD-5770,2023-11-10 21:14:04.728945792,Customer_359,West,Technology,Machines,Machines Product 19,231.9,9,-7.82
ORD-5771,2023-11-11 02:29:12.830566128,Customer_836,North,Office Supplies,Paper,Paper Product 7,241.52,1,-5.66
ORD-5772,2023-11-11 07:44:20.932186448,Customer_499,East,Furniture,Chairs,Chairs Product 47,1897.68,2,-86.56
ORD-5773,2023-11-11 12:59:29.033806768,Customer_385,West,Furniture,Tables,Tables Product 8,434.99,4,125.88
ORD-5774,2023-11-11 18:14:37.135427088,Customer_604,South,Furniture,Tables,Tables Product 14,1633.69,3,435.16
ORD-5775,2023-11-11 23:29:45.237047424,Customer_959,West,Technology,Phones,Phones Product 1,500.94,1,43.71
ORD-5776,2023-11-12 04:44:53.338667744,Customer_280,West,Office Supplies,Paper,Paper Product 13,867.25,4,251.96
ORD-5777,2023-11-12 10:00:01.440288064,Customer_637,West,Technology,Accessories,Accessories Product 3,1313.35,2,388.22
ORD-5778,2023-11-12 15:15:09.541908384,Customer_483,East,Office Supplies,Art,Art Product 28,326.15,5,-7.19
ORD-5779,2023-11-12 20:30:17.643528720,Customer_909,North,Furniture,Chairs,Chairs Product 38,1477.12,1,33.37
ORD-5780,2023-11-13 01:45:25.745149040,Customer_111,South,Technology,Phones,Phones Product 15,1382.93,8,386.57
ORD-5781,2023-11-13 07:00:33.846769360,Customer_866,East,Furniture,Chairs,Chairs Product 36,1090.73,2,113.78
ORD-5782,2023-11-13 12:15:41.948389680,Customer_139,South,Technology,Accessories,Accessories Product 3,1136.12,3,-106.27
ORD-5783,2023-11-13 17:30:50.050010016,Customer_996,South,Furniture,Furnishings,Furnishings Product 4,220.49,3,31.9
ORD-5784,2023-11-13 22:45:58.151630336,Customer_435,South,Technology,Phones,Phones Product 5,877.54,4,-85.23
ORD-5785,2023-11-14 04:01:06.253250656,Customer_509,East,Technology,Phones,Phones Product 26,182.28,7,-5.53
ORD-5786,2023-11-14 09:16:14.354870976,Customer_273,North,Office Supplies,Paper,Paper Product 25,622.65,9,-53.68
ORD-5787,2023-11-14 14:31:22.456491312,Customer_99,South,Furniture,Furnishings,Furnishings Product 10,1801.62,3,-139.64
ORD-5788,2023-11-14 19:46:30.558111632,Customer_764,North,Office Supplies,Storage,Storage Product 8,1153.32,1,-227.98
ORD-5789,2023-11-15 01:01:38.659731952,Customer_850,North,Office Supplies,Paper,Paper Product 12,1487.98,1,357.64
ORD-5790,2023-11-15 06:16:46.761352272,Customer_104,West,Furniture,Chairs,Chairs Product 3,1152.03,6,-59.91
ORD-5791,2023-11-15 11:31:54.862972608,Customer_214,East,Technology,Copiers,Copiers Product 27,396.53,5,-62.18
ORD-5792,2023-11-15 16:47:02.964592928,Customer_761,East,Office Supplies,Storage,Storage Product 23,1193.67,7,-186.82
ORD-5793,2023-11-15 22:02:11.066213248,Customer_664,West,Furniture,Bookcases,Bookcases Product 40,1513.22,7,118.04
ORD-5794,2023-11-16 03:17:19.167833568,Customer_762,West,Technology,Phones,Phones Product 33,285.43,3,84.62
ORD-5795,2023-11-16 08:32:27.269453904,Customer_787,North,Office Supplies,Paper,Paper Product 14,1635.64,7,-208.53
ORD-5796,2023-11-16 13:47:35.371074224,Customer_165,South,Office Supplies,Paper,Paper Product 23,1115.23,9,-167.5
ORD-5797,2023-11-16 19:02:43.472694544,Customer_999,East,Office Supplies,Paper,Paper Product 31,18.51,8,0.35
ORD-5798,2023-11-17 00:17:51.574314864,Customer_853,South,Technology,Accessories,Accessories Product 13,1044.36,3,85.29
ORD-5799,2023-11-17 05:32:59.675935200,Customer_520,South,Office Supplies,Binders,Binders Product 12,797.39,5,-42.11
ORD-5800,2023-11-17 10:48:07.777555520,Customer_284,West,Technology,Accessories,Accessories Product 35,599.93,8,-29.24
ORD-5801,2023-11-17 16:03:15.879175840,Customer_517,South,Office Supplies,Art,Art Product 18,1544.8,2,18.91
ORD-5802,2023-11-17 21:18:23.980796160,Customer_657,North,Furniture,Furnishings,Furnishings Product 21,1800.0,7,-77.27
ORD-5803,2023-11-18 02:33:32.082416496,Customer_613,West,Office Supplies,Paper,Paper Product 45,1527.68,7,393.63
ORD-5804,2023-11-18 07:48:40.184036816,Customer_164,South,Furniture,Furnishings,Furnishings Product 47,1695.08,8,-303.46
ORD-5805,2023-11-18 13:03:48.285657136,Customer_886,West,Furniture,Tables,Tables Product 42,1818.47,1,-150.41
ORD-5806,2023-11-18 18:18:56.387277456,Customer_659,North,Furniture,Chairs,Chairs Product 1,1826.13,8,373.04
ORD-5807,2023-11-18 23:34:04.488897792,Customer_64,North,Technology,Phones,Phones Product 38,238.13,1,51.67
ORD-5808,2023-11-19 04:49:12.590518112,Customer_91,South,Furniture,Bookcases,Bookcases Product 41,918.21,3,-132.43
ORD-5809,2023-11-19 10:04:20.692138432,Customer_117,West,Office Supplies,Storage,Storage Product 42,10.57,9,3.03
ORD-5810,2023-11-19 15:19:28.793758752,Customer_866,South,Technology,Copiers,Copiers Product 47,1017.86,4,149.3
ORD-5811,2023-11-19 20:34:36.895379088,Customer_267,South,Furniture,Tables,Tables Product 9,1849.25,9,-117.8
ORD-5812,2023-11-20 01:49:44.996999408,Customer_822,West,Technology,Machines,Machines Product 23,406.21,1,11.38
ORD-5813,2023-11-20 07:04:53.098619728,Customer_685,South,Technology,Accessories,Accessories Product 14,1283.18,8,-65.99
ORD-5814,2023-11-20 12:20:01.200240048,Customer_559,North,Technology,Copiers,Copiers Product 11,1292.31,3,-161.52
